,res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,country_id,locality_verbose,cuisines,timings,average_cost_for_two,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway,type
483,3501706,Binnys Quiznos,Quick Bites,https://www.zomato.com/dehradun/binnys-quiznos-rajpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-12, Ground Floor, Silver City, Rajpur, Dehradun",Dehradun,35,Rajpur,30.34287,78.06041,1,"Rajpur, Dehradun",Fast Food,11 AM to 8:40 PM,300,"Lunch, Cash, No Alcohol Available, Dinner, Takeaway Available, Indoor Seating",2.9,Average,4,0,0.0,1,-1,Quick Bites
484,3500752,Goli Vada Pav No.1,Quick Bites,https://www.zomato.com/dehradun/goli-vada-pav-no-1-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near IT Park, Opposite HindJyoti School, Dehradun, Dehradun",Dehradun,35,Paltan Bazaar,0.0,0.0,1,"Paltan Bazaar, Dehradun",Street Food,10:30 AM to 9:30 PM,100,"Delivery, Cash, Takeaway Available, Indoor Seating",2.9,Average,4,0,0.0,-1,-1,Quick Bites
485,18695757,Darjeeling Restaurant,Quick Bites,https://www.zomato.com/dehradun/darjeeling-restaurant-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25C, Opposite Dhirendra Prabhavati Block, Garhi Cantt, Dehradun",Dehradun,35,Garhi Cantt,30.35188737,78.02305598,1,"Garhi Cantt, Dehradun","North Indian, Chinese",10 AM to 10 PM,300,"Cash, Dinner, Takeaway Available, No Alcohol Available, Lunch, Delivery, Free Parking, Indoor Seating, Digital Payments Accepted",2.9,Average,6,5,0.0,-1,-1,Quick Bites
486,3500344,Classic Restaurant,Casual Dining,https://www.zomato.com/dehradun/classic-restaurant-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9C, Subhash Road, Karanpur, Dehradun",Dehradun,35,Karanpur,30.32762438,78.04850309999999,1,"Karanpur, Dehradun",North Indian,11 AM to 11 PM (Mon-Sun),1000,"Serves Alcohol, Dinner, Lunch, Credit Card, Indoor Seating, Fullbar, Air Conditioned, Table Reservation Not Required",2.9,Average,4,6,0.0,-1,-1,Casual Dining
487,18699579,Suramya Cafe &amp; Restro,Café,https://www.zomato.com/dehradun/suramya-cafe-amp-restro-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kolhupani-Nanda Ki Chowki- Palwali- Majhun Rd, Nanda Ki Chowki, Dehradun, Uttarakhand 248007, India",Dehradun,35,Prem Nagar,30.34774795,77.95559004,1,"Prem Nagar, Dehradun","Chinese, Fast Food",11 AM to 11 PM,600,"Lunch, Credit Card, Debit Card, Dinner, Cash, Breakfast, Fullbar, Indoor Seating",2.9,Average,7,0,0.0,-1,-1,Café
488,3500408,Jhatphat,Kiosk,https://www.zomato.com/dehradun/jhatphat-morowala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite ISBT, Saharanpur Road, Morowala, Dehradun",Dehradun,35,Morowala,30.2883816,77.99667712,1,"Morowala, Dehradun",Fast Food,3 PM to 12 Midnight (Mon-Sun),200,"Dinner, Takeaway Available, Cash, Outdoor Seating",2.9,Average,6,3,0.0,-1,-1,Kiosk
489,18755673,Punjabi Tadka,Quick Bites,https://www.zomato.com/dehradun/punjabi-tadka-chironwali?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sahatradhara Road, Near Guru Ram Rai School, Chironwali, Dehradun",Dehradun,35,Chironwali,30.351514,78.078577,1,"Chironwali, Dehradun",North Indian,11 AM to 11 PM,300,"Lunch, Cash, No Alcohol Available, Dinner, Delivery, Indoor Seating",2.9,Average,5,3,0.0,0,-1,Quick Bites
490,19058109,Ashirwad Restaurant,Restaurant/Shop,https://www.zomato.com/dehradun/ashirwad-restaurant-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Carman School, Gate 2, Shyampur Thakurpur, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.33329489,77.95935117,1,"Prem Nagar, Dehradun",Chinese,10am – 10pm (Mon-Sun),200,"Delivery, Cash, Takeaway Available, Digital Payments Accepted",2.9,Average,4,1,0.0,-1,-1,Restaurant/Shop
491,3502140,Kathi Roll Corner,Kiosk,https://www.zomato.com/dehradun/kathi-roll-corner-rajpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"91, DIlaram Bazaar, Rajpur Road, Rajpur, Dehradun",Dehradun,35,Rajpur,30.33815545,78.05764206,1,"Rajpur, Dehradun",Rolls,2 PM to 11 PM,200,"No Seating Available, Takeaway Available, Cash",2.9,Average,5,0,0.0,-1,-1,Kiosk
492,3501493,Mahawar Bakers And Sweets,Quick Bites,https://www.zomato.com/dehradun/mahawar-bakers-and-sweets-1-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ambala-Dehradun-Haridwar Road, Viveka Nand Gram-Phase-I, Dehradun",Dehradun,35,Dharampur,30.28246441,78.07023939,1,"Dharampur, Dehradun","North Indian, South Indian, Chinese",9 AM to 9 PM,300,"No Alcohol Available, Dinner, Cash, Takeaway Available, Debit Card, Lunch, Delivery, Free Parking, Indoor Seating, Digital Payments Accepted, Pure Veg",2.9,Average,4,1,0.0,-1,-1,Quick Bites
493,3500228,Jugnu Restaurant,Dhaba,https://www.zomato.com/dehradun/jugnu-restaurant-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"57, Gandhi Road, Race Course, Dehradun",Dehradun,35,Race Course,30.31599061,78.03790167,1,"Race Course, Dehradun",North Indian,7 AM to 11 PM (Mon-Sun),250,"Dinner, No Alcohol Available, Lunch, Takeaway Available, Cash, Indoor Seating, Pure Veg",2.9,Average,4,4,0.0,-1,-1,Dhaba
494,3501233,Bake My Day,Quick Bites,https://www.zomato.com/dehradun/bake-my-day-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"49, Karanpur Road, Dehradun, Uttarakhand 248001",Dehradun,35,Karanpur,30.3278125,78.05639453,1,"Karanpur, Dehradun","Bakery, Fast Food",8 AM to 10 PM,500,"Cash, Debit Card, Delivery, Credit Card, Takeaway Available, No Seating Available, Desserts and Bakes, Indoor Seating",2.9,Average,4,0,0.0,-1,-1,Quick Bites
495,18699399,Pappu Pakode Wale,Restaurant/Shop,https://www.zomato.com/dehradun/pappu-pakode-wale-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Near Prem Nagar Chowk,Dehradun,35,Prem Nagar,30.33600112,77.96317466,1,"Prem Nagar, Dehradun",Street Food,8 AM to 7:30 PM,100,"Available, Cash",2.9,Average,4,2,0.0,-1,-1,Restaurant/Shop
496,3501899,Wat-a-Biryani,Quick Bites,https://www.zomato.com/dehradun/wat-a-biryani-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"111, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,0.0,0.0,1,"Jakhan, Dehradun",Fast Food,24 Hours,500,"Cash, Delivery",2.9,Average,4,2,0.0,-1,-1,Quick Bites
497,3500349,Lip and Sip,Casual Dining,https://www.zomato.com/dehradun/lip-and-sip-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3B, Astley Hall, Karanpur, Dehradun",Dehradun,35,Karanpur,30.327323,78.04649,1,"Karanpur, Dehradun",Fast Food,10 AM to 10 PM (Mon-Sun),300,"Dinner, No Alcohol Available, Cash, Lunch, Takeaway Available, Indoor Seating, Free Parking",3.0,Average,117,12,0.0,1,-1,Casual Dining
498,19026933,Clock Tower Cafe,Restaurant/Shop,https://www.zomato.com/dehradun/clock-tower-cafe-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"16 Ghosi Gali Paltan Bazar, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.3233842,78.03911,1,"Paltan Bazaar, Dehradun",North Indian,11 AM to 11 PM,200,Cash,3.0,Average,10,3,0.0,1,-1,Restaurant/Shop
499,19012104,Shree Radhey - Aap Ki Rasoi,Quick Bites,https://www.zomato.com/dehradun/shree-radhey-aap-ki-rasoi-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"125/118, Chakrata Road, Opposite Levis Show Room, Bindal Bridge, Chukkuwala, Dehradun",Dehradun,35,Chukkuwala,30.32653031,78.03341969,1,"Chukkuwala, Dehradun",Fast Food,10 AM to 11:45 PM,250,"Delivery, Debit Card, Dinner, Cash, Takeaway Available, Credit Card, Lunch, Air Conditioned, Pure Veg, Indoor Seating, Free Wifi",3.0,Average,13,2,0.0,1,-1,Quick Bites
500,3500024,Doon Darbar,Casual Dining,https://www.zomato.com/dehradun/doon-darbar-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"35, Gandhi Road, Tehsil Chowk, Dhamawala Mohalla, Race Course, Dehradun, Uttarakhand",Dehradun,35,Paltan Bazaar,30.32015309,78.04025598,1,"Paltan Bazaar, Dehradun","North Indian, Mughlai","11am – 11pm (Mon, Tue, Thu, Fri, Sat, Sun), 12midnight – 11:59am, 2:15pm – 12midnight (Wed)",500,"Dinner, Delivery, Credit Card, Lunch, Cash, Takeaway Available, Debit Card, Indoor Seating, Air Conditioned, Digital Payments Accepted",4.3,Very Good,1364,251,0.0,1,-1,Casual Dining
501,3500218,Uss Da Dhaba,Dhaba,https://www.zomato.com/dehradun/uss-da-dhaba-1-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Hotel Saurab, 3 Court Road, Race Course, Dehradun",Dehradun,35,Race Course,30.31586529,78.0392877,1,"Race Course, Dehradun",North Indian,"11:44am – 10:25pm (Mon-Wed),11:45am – 10:25pm (Thu-Fri),12midnight – 10:28pm, 10:39pm – 12midnight (Sat),Closed (Sun)",350,"Lunch, Cash, No Alcohol Available, Dinner, Delivery, Breakfast, Indoor Seating, Pure Veg",4.2,Very Good,719,25,0.0,1,-1,Dhaba
502,3500424,Gaylord Xpress,Quick Bites,https://www.zomato.com/dehradun/gaylord-xpress-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9, Near Samsung Shop, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.324000800000004,78.04156280000001,1,"Paltan Bazaar, Dehradun",Fast Food,Mon-Sun (10 AM to 11:59 PM),200,"Cash, Lunch, No Alcohol Available, Credit Card, Dinner, Takeaway Available, Indoor Seating",3.8,Good,767,137,0.0,1,-1,Quick Bites
503,18754629,Dominos Pizza,Quick Bites,https://www.zomato.com/dehradun/dominos-pizza-rajpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"65- A Ground Floor, Rajpur, Dehradun",Dehradun,35,Rajpur,30.33385,78.051497,1,"Rajpur, Dehradun","Pizza, Fast Food",10:57 AM to 11 PM,400,"No Alcohol Available, Dinner, Cash, Takeaway Available, Debit Card, Lunch, Delivery, Credit Card, Free Parking, Indoor Seating, Air Conditioned",3.9,Good,488,110,0.0,-1,-1,Quick Bites
504,3501364,Chicago BR,Quick Bites,https://www.zomato.com/dehradun/chicago-br-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4 Karanpur, Near DAV College Road, Dehradun",Dehradun,35,Karanpur,30.32857474,78.05752203,1,"Karanpur, Dehradun","Rolls, Momos, North Indian, Fast Food, Pizza, Desserts",11am – 11pm (Mon-Sun),500,"Dinner, Cash, Lunch, Takeaway Available, Indoor Seating, Digital Payments Accepted",4.1,Very Good,364,111,0.0,1,-1,Quick Bites
505,18391854,Burger King,Quick Bites,https://www.zomato.com/dehradun/burger-king-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1, 3rd Floor, Pacific Mall, Rajpur Road, Jakhan, Dehradun",Dehradun,35,"Pacific Mall, Jakhan",30.3664884,78.07020485,1,"Pacific Mall, Jakhan, Dehradun","Burger, Fast Food, Beverages",11 AM to 11 PM (Mon-Sun),500,"Debit Card, Takeaway Available, Cash, Lunch, Mall Parking, No Alcohol Available, Credit Card, Dinner, Digital Payments Accepted, Indoor Seating, Air Conditioned, Axis Bank - Dining Delights",4.2,Very Good,380,197,0.0,1,-1,Quick Bites
506,3500153,Dominos Pizza,Quick Bites,https://www.zomato.com/dehradun/dominos-pizza-majra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"GF, New Khasra 583 K, Opposite ITI, Saharanpur Road, Majra, Dehradun",Dehradun,35,Majra,30.29965,78.00686999999999,1,"Majra, Dehradun","Pizza, Fast Food",10:57 AM to 12 Midnight,400,"Lunch, Delivery, Debit Card, No Alcohol Available, Dinner, Cash, Credit Card, Indoor Seating, Air Conditioned",3.9,Good,377,39,0.0,-1,-1,Quick Bites
507,3500062,Dominos Pizza,Quick Bites,https://www.zomato.com/dehradun/dominos-pizza-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop G-001, Ground Floor, Shree Tower, Village Chak Ajabpur Kalan, Dharampur, Dehradun",Dehradun,35,Dharampur,30.29313,78.05897,1,"Dharampur, Dehradun","Pizza, Fast Food",10:57 AM to 11 PM,400,"Lunch, Cash, Takeaway Available, Debit Card, No Alcohol Available, Dinner, Delivery, Credit Card, Indoor Seating, Digital Payments Accepted, Free Parking, Air Conditioned",3.6,Good,418,52,0.0,-1,-1,Quick Bites
508,18408585,Punjab Grill,Casual Dining,https://www.zomato.com/dehradun/punjab-grill-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 22, Opposite Old Kanta, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36003667,78.06723565,1,"Jakhan, Dehradun","Mughlai, North Indian",12 Noon to 11 PM,1250,"Cash, Takeaway Available, Delivery, Serves Alcohol, Debit Card, Dinner, Credit Card, Lunch, Air Conditioned, Free Wifi, Indoor Seating, Table booking recommended, Fullbar, Wheelchair Accessible, Free Parking, Smoking Area, Digital Payments Accepted, Live Sports Screening",4.7,Excellent,869,276,0.0,1,-1,Casual Dining
509,3500484,Kalsang AMA Cafe,Café,https://www.zomato.com/dehradun/kalsang-ama-cafe-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"88, Opposite Osho, Chander Lok Colony, Rajpur Road, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.34685679,78.06239963,1,"Hathibarkala Salwala, Dehradun",Cafe,10 AM to 11 PM,750,"No Alcohol Available, Dinner, Credit Card, Lunch, Cash, Takeaway Available, Debit Card, Desserts and Bakes, Outdoor Seating, Air Conditioned, Wifi, Indoor Seating, Free Wifi",4.8,Excellent,915,1394,0.0,-1,-1,Café
510,3500011,Kalsang Friends Corner,Casual Dining,https://www.zomato.com/dehradun/kalsang-friends-corner-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"88 A, Chander Lok Colony, Rajpur Road, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.34687184,78.06250859,1,"Hathibarkala Salwala, Dehradun","Chinese, Thai, Tibetan, Momos",12 Noon to 10:30 PM (Mon-Sun),800,"Cash, Lunch, Dinner, No Alcohol Available, Takeaway Available, Credit Card, Debit Card, Outdoor Seating, Smoking Area, Indoor Seating, Air Conditioned, Live Sports Screening",4.4,Very Good,854,935,0.0,-1,-1,Casual Dining
511,18699236,Tuhada Dhaba,Dhaba,https://www.zomato.com/dehradun/tuhada-dhaba-majra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Niranjanpur, Saharanpur Road, Majra, Dehradun",Dehradun,35,Majra,30.30219837,78.01016159,1,"Majra, Dehradun",North Indian,"11am – 10:30pm (Mon, Tue, Thu, Fri, Sat, Sun), 11:30am – 10:30pm (Wed)",200,"No Alcohol Available, Dinner, Breakfast, Takeaway Available, Cash, Lunch, Indoor Seating",4.0,Very Good,324,17,0.0,1,-1,Dhaba
512,3500060,Dominos Pizza,Quick Bites,https://www.zomato.com/dehradun/dominos-pizza-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Upper Ground Floor, Pacific Mall, Rajpur Road, Jakhan, Dehradun",Dehradun,35,"Pacific Mall, Jakhan",30.36653902,78.07051599,1,"Pacific Mall, Jakhan, Dehradun","Pizza, Fast Food",10:57 AM to 11 PM,400,"Lunch, Delivery, Credit Card, Mall Parking, No Alcohol Available, Dinner, Cash, Takeaway Available, Debit Card, Indoor Seating, Air Conditioned, Digital Payments Accepted",4.1,Very Good,301,157,0.0,-1,-1,Quick Bites
513,3500896,Singh Darbar,Quick Bites,https://www.zomato.com/dehradun/singh-darbar-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OPP 94, Royal Enfield Showroom. Karanpur, Near Survey Chowk Dehradun.",Dehradun,35,Karanpur,30.32582201,78.05305347,1,"Karanpur, Dehradun",North Indian,9 AM to 11:30 PM,150,"Credit Card, Delivery, Breakfast, Lunch, Cash, Debit Card, Takeaway Available, No Alcohol Available, Dinner, Indoor Seating",3.4,Average,296,9,0.0,1,-1,Quick Bites
514,3500078,Orchard,Casual Dining,https://www.zomato.com/dehradun/orchard-rajpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3 D, Dak Patti, Near Mdda Park, Rajpur, Dehradun",Dehradun,35,Rajpur,30.38924336,78.09478294,1,"Rajpur, Dehradun","Chinese, Tibetan, Thai, Momos","12:30 PM to 10 PM (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",800,"Cash, Debit Card, Dinner, Credit Card, Lunch, Takeaway Available, Free Parking, Live Music, Free Wifi, Table Reservation Not Required, Outdoor Seating, Wifi",4.6,Excellent,788,776,0.0,-1,-1,Casual Dining
515,3500058,Dominos Pizza,Quick Bites,https://www.zomato.com/dehradun/dominos-pizza-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Plot M.P. 1, Vikas Cinemall, Unit 21, Balliwala, Dehradun",Dehradun,35,Balliwala,30.32269,78.00281,1,"Balliwala, Dehradun","Pizza, Fast Food",10:57 AM to 11 PM,400,"No Alcohol Available, Dinner, Cash, Takeaway Available, Debit Card, Lunch, Delivery, Credit Card, Free Parking, Indoor Seating, Air Conditioned",3.9,Good,381,79,0.0,-1,-1,Quick Bites
516,3500505,Barbeque Nation,Casual Dining,https://www.zomato.com/dehradun/barbeque-nation-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Chaudhary Plaza, Rajpur Road, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.34277126,78.06127846,1,"Hathibarkala Salwala, Dehradun","North Indian, Mediterranean, BBQ, Chinese","12 Noon to 3:30 PM, 6:30 PM to 11:30 PM",1200,"Dinner, Cash, Takeaway Available, Lunch, Credit Card, Debit Card, Indoor Seating, Buffet, Free Parking, Table booking recommended, Air Conditioned",4.9,Excellent,721,964,0.0,-1,-1,Casual Dining
517,3501639,70 Percent Restro Cafe,Café,https://www.zomato.com/dehradun/70-percent-restro-cafe-3-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Mahadev Tower, General Mahadev Singh Road, Maharani Bagh Phase 1, Ballupur, Dehradun",Dehradun,35,Ballupur,30.33184829,78.01063981,1,"Ballupur, Dehradun","Cafe, Italian, Continental, Healthy Food, Momos",12noon – 11pm (Mon-Sun),600,"Cash, Debit Card, Lunch, Credit Card, Dinner, Takeaway Available, Private Dining Area Available, Table booking recommended, Board Games, Free Parking, Keto Options, Indoor Seating, All Day Breakfast, Desserts and Bakes, Air Conditioned, Kid Friendly, Live Sports Screening, Sports TV, Vegan Options, Outdoor Seating, Digital Payments Accepted, Brunch, Catering Available, Available for Functions",4.5,Excellent,380,416,0.0,1,-1,Café
518,18416632,The Great Indian Pub,Casual Dining,https://www.zomato.com/dehradun/the-great-indian-pub-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"138/345, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36159338,78.06795515,1,"Jakhan, Dehradun","North Indian, Italian, Finger Food","12noon – 10:45pm (Mon, Tue, Wed, Thu, Fri, Sun), 12noon – 11:15pm (Sat)",1200,"Takeaway Available, Serves Alcohol, Credit Card, Cash, Delivery, Lunch, Dinner, Debit Card, Indoor Seating, Wifi, Fullbar, Free Parking, Wheelchair Accessible, Free Wifi, Outdoor Seating, Nightlife, Air Conditioned, Live Sports Screening, Live Music, Table reservation required, Live Entertainment, Digital Payments Accepted, Above 18 Only, Karaoke",4.4,Very Good,360,965,0.0,1,-1,Casual Dining
519,3500832,Pizza Italia,Quick Bites,https://www.zomato.com/dehradun/pizza-italia-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"104, EC Road, Opp. SGRR School, Karanpur, Dehradun, Uttarakhand",Dehradun,35,Karanpur,30.32724329,78.05245402,1,"Karanpur, Dehradun","Pizza, Fast Food",11 AM to 11 PM,350,"Lunch, Cash, Takeaway Available, No Alcohol Available, Dinner, Delivery, Credit Card, Indoor Seating, Air Conditioned, Kid Friendly",3.8,Good,247,47,0.0,1,-1,Quick Bites
520,3500013,Dunkin Donuts,Quick Bites,https://www.zomato.com/dehradun/dunkin-donuts-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"UG 03, Pacific Mall, Rajpur Road, Jakhan, Dehradun",Dehradun,35,"Pacific Mall, Jakhan",30.366337100000003,78.07050694,1,"Pacific Mall, Jakhan, Dehradun","Cafe, Beverages, Burger, Desserts",11 AM to 11 PM (Mon-Sun),600,"Delivery, Debit Card, No Alcohol Available, Dinner, Mall Parking, Cash, Credit Card, Lunch, Outdoor Seating, Digital Payments Accepted, Desserts and Bakes, Indoor Seating, Air Conditioned",4.2,Very Good,264,411,0.0,1,-1,Quick Bites
521,3500452,KFC,Quick Bites,https://www.zomato.com/dehradun/kfc-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, Pacific Mall, Rajpura Road, Jakhan, Dehradun",Dehradun,35,"Pacific Mall, Jakhan",30.36652195,78.07046101,1,"Pacific Mall, Jakhan, Dehradun","Burger, Fast Food",11 AM to 11 PM,450,"Cash, Credit Card, Delivery, Takeaway Available, Mall Parking, No Alcohol Available, Lunch, Dinner, Indoor Seating, Air Conditioned, Self Service",4.1,Very Good,243,93,0.0,1,-1,Quick Bites
522,3501434,Pahalwan Paratha Dhabba,Dhaba,https://www.zomato.com/dehradun/pahalwan-paratha-dhabba-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"72, Chakarata Road, Kehri Gaon, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.34087861,77.95522492,1,"Prem Nagar, Dehradun",North Indian,8 AM to 12 Midnight,400,"Dinner, Takeaway Available, Delivery, Lunch, Cash, Breakfast, Indoor Seating",4.0,Very Good,182,8,0.0,1,-1,Dhaba
523,18407738,Uncle M Hungry,Casual Dining,https://www.zomato.com/dehradun/uncle-m-hungry-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Doon Vihar, Opposite Petrol Pump, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36411461,78.06924935,1,"Jakhan, Dehradun","North Indian, Biryani, Fast Food, Chinese, Momos, Continental",24 Hours (Mon-Sun),550,"No Alcohol Available, Dinner, Cash, Delivery, Credit Card, Lunch, Takeaway Available, Debit Card, Outdoor Seating, Group Meal, Indoor Seating, Digital Payments Accepted, Wheelchair Accessible",4.1,Very Good,201,136,0.0,1,-1,Casual Dining
524,3500193,KC Soup Bar,Dhaba,https://www.zomato.com/dehradun/kc-soup-bar-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"136/4, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36011305,78.06749448,1,"Jakhan, Dehradun","Fast Food, Chinese, Tibetan, Momos",10:30 AM to 10:30 PM,250,"Cash, No Alcohol Available, Debit Card, Delivery, Lunch, Takeaway Available, Dinner, Credit Card, Outdoor Seating, Indoor Seating, Digital Payments Accepted, Free Parking",4.0,Very Good,287,170,0.0,1,-1,Dhaba
525,3501134,Super Donuts,Dessert Parlour,https://www.zomato.com/dehradun/super-donuts-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, Lower Ground Floor, World Trade Tower, Rajpur Road, Chironwaii, Dehradun, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.3400425,78.06005078,1,"Hathibarkala Salwala, Dehradun","American, Fast Food, Desserts, Cafe, Italian, Sandwich, Wraps, Burger",11 AM to 11 PM,400,"Cash, Dinner, Debit Card, Takeaway Available, Breakfast, Credit Card, Delivery, Desserts and Bakes, Digital Payments Accepted, Wifi, Air Conditioned, Indoor Seating, Free Wifi, Self Service",4.4,Very Good,258,589,0.0,1,-1,Dessert Parlour
